"ID","Title","Channel","PublishedAt","Description"
"tRaIUpW_Q4Q","初九拜天公 崙背天衡宮贈信眾壽桃吃平安【客家新聞20230130】","客家新聞Hakka News","2023-01-30","今天是農曆正月初九，相傳是玉皇大帝的生日，在雲林縣崙背鄉有一間天公廟，早上有許多鄉親前往參拜，廟方除了為天公祝壽之外，也送給民眾一個壽桃吃平安，以祈求鄉親們能平安一整年。"
"R7p4qOjGAlA","桃園楊梅梨穗套袋防寒 估仍損失4成以上【客家新聞20230130】","客家新聞Hakka News","2023-01-30","中央氣象局持續發布低溫特報，桃園市楊梅區梨農都相當擔心，因為春節前梨穗才剛接好，目前雖然有套袋防寒，但就怕抵不住低溫，讓梨穗無法開花，儘管目前還看不出端倪，不過梨農預估這波低溫，梨穗至少會損失4至5成。"
"4P4uPXs65Vg","內閣改組 客委會楊長鎮留任.周江杰接副主委【客家新聞20230130】","客家新聞Hakka News","2023-01-30","新內閣帶來新氣象，其中客委會主委楊長鎮留任，政務副主委，由現年42歲，民進黨客家部主任周江杰接任，擴大世代參與之外，也希望為客家事務推動，帶來年輕活力。"
"hToEFBockqw","苗栗(火旁)龍祥龍點睛 元宵盛事列國小教材【客家新聞20230130】","客家新聞Hakka News","2023-01-30","2023苗栗(火旁)龍，30日在苗栗市玉清宮前舉辦祥龍點睛儀式，客委會副主委范佐銘表示，苗栗(火旁)龍已邁入第25個年頭，是客庄年節重要節慶之一，市公所多年努力傳承客庄文化，不但讓(火旁)龍活動，成為臺灣元宵四大節慶之一，國小教科書教材內也看得見內容。"
"iGSMR_cpmE0","竹東山歌賽復辦 考量安全4天賽程縮減為2天【客家新聞20230130】","客家新聞Hakka News","2023-01-30","從民國54年開始，逢天穿日，新竹縣竹東鎮都會舉辦山歌比賽。109年起，因「疫」已停辦3年，如今睽違3年，即將恢復舉辦。而竹東鎮公所考量參賽者與民眾的健康，決議將4天的比賽縮減為2天，並將9組減為5個分組，稍微縮小規模。"
"lsiOj5oXJJs","美濃廣善堂送聖蹟 傳揚客家敬重文字精神天【客家新聞20230130】","客家新聞Hakka News","2023-01-30","客家人尊崇文字，將字紙稱為聖蹟，每年農曆正月初九玉皇大帝聖誕，高雄美濃的廣善堂就會舉辦送聖蹟活動，希望文化代代相傳。"
"oG1PY-FE_4Q","桃園燈會在富岡 光之饗宴飽覽客庄風情天【客家新聞20230130】","客家新聞Hakka News","2023-01-30","2023桃園燈會2月開跑，1至12日將在桃園楊梅富岡舉辦，展區由富岡火車站為起點，接著富岡老街、伯公岡公園及富岡運動公園等處，連起賞燈路線。地方上期待，燈會能帶來新的發展機會，同步也推廣客家鐵道、茶葉等文化，而在地青年集思廣益，設計了輕旅行特色賞燈會遊程。"
"AHCcXyNL7wI","桃園燈會看見客家之美 但流動廁所恐不足天【客家新聞20230130】","客家新聞Hakka News","2023-01-30","今年桃園燈會移師楊梅富岡舉辦，涵蓋不同主題燈區，長期在富岡蹲點調查的學者羅旭壯大推，燈組分布在不同燈區，可以展現各種的美與文化，然而也指出有點令人擔憂的是，預估燈會期間將湧入大量人潮，但檢視附近的洗手間配置數量，卻似乎不太夠。對此，桃園市觀旅局回應，開展前將增設流動廁所以因應。"
"uFAmalnFWt0","湖口鄉三元宮「行春宴食福祭」 感受客家信仰【客家新聞20230129】","客家新聞Hakka News","2023-01-29","新竹縣湖口老街的三元宮，為了祈求媽祖庇佑新年平安，在每年農曆過年後，都會迎神遶境5村6庄儀式，並舉辦行春宴食福活動，犒勞工作人員的辛苦，但連續2年受到疫情影響，停辦的食福活動，今年因疫情趨緩恢復，29日在三元宮客家文化廣場，由輪值的湖鏡村盛大辦理。"
"z4I7KJzkCWM","苗栗「祥龍巡庄」 為苗栗(火旁)龍活動宣傳暖身【客家新聞20230129】","客家新聞Hakka News","2023-01-29","苗栗(火旁)龍在活動正式展開前，舉辦「祥龍巡庄」為活動宣傳暖身，苗栗市公所特別安排，頭份永貞宮、三灣五穀廟、卓蘭峨崙廟、獅潭義民廟，4座客庄廟宇做為巡庄地點，不過祥龍來到廟裡，有個重要儀式叫做「會香」，據說如果沒有進行這個儀式，代表對主神不敬，所以祥龍逢廟必拜，也成為(火旁)龍活動中，十分有趣的傳統儀式。"
"-9Z7EeGZF1E","尼泊爾印度教徒額頭上TIKA 象徵好運.平安【客家新聞20230128】","客家新聞Hakka News","2023-01-28","走在尼泊爾的城市街道上，常常可以看見不論男女，額頭中央都會點上一個紅點，又稱為TIKA，這是印度教徒的宗教文化傳統，除了有好運、平安等意思，從點的位置不同，也可以判斷女性未婚或是已婚。"
"S0DKXQZ1Hcw","尼泊爾「博達那佛塔」 佛教徒心中必朝聖之地【客家新聞20230128】","客家新聞Hakka News","2023-01-28","位於喜馬拉雅山南麓的尼泊爾，是個宗教氣息濃厚的國家，境內擁有許多世界遺產，其中位於首都加德滿都，1979年入選世界文化遺產的博達那佛塔，是世界最大的圓形佛塔，更是許多佛教徒心中一生必須朝聖一次的聖地。"
"CEUelMk2oco","湖口鄉三元宮迎媽祖 週日辦行春宴食福祭【客家新聞20230128】","客家新聞Hakka News","2023-01-28","每年農曆正月初六傍晚，新竹縣湖口鄉老街三元宮將廟內供奉的媽祖，從娘家接回來後，依據百年傳統習俗，辦理5村6庄遶境祈福儀式，為了犒勞迎神遶境工作人員的辛苦，今年將有500戶民眾準備了拿手的菜餚，預定1月29日中午，舉辦行春宴食福文化祭活動。"
"CIg5AYJIIkE","總統宣布陳建仁接閣揆 盼組「溫暖堅韌」團隊【客家新聞20230127】","客家新聞Hakka News","2023-01-27","總統府在大年初六召開記者會，總統蔡英文親自宣布，由前副總統陳建仁接任行政院院長一職，蔡英文說，陳建仁的溫暖、無私、奉獻，能夠團結社會、溫暖人民，正是現階段最合適閣揆的人選，也期許陳建仁籌組「溫暖堅韌」新內閣團隊，同時交付四大任務，陳建仁也強調上任後每一天，都會全力以赴為國家打拚。"
"-1hYdwtI8lk","刺繡藝術家許君舜 回收二手布料做藝術品【客家新聞20230127】","客家新聞Hakka News","2023-01-27","廣告造型師許君舜，6年前興起了「奪回工作自主權」的念頭，不但創立了刺繡工作室，還自創品牌，並堅持以「二手布料」當素材，除了兼顧創意和環保以外，更創造廢棄布料新生命。"
"SUMMHNnkJvM","純青基金會捐行動服務車 照顧屏東偏鄉長者【客家新聞20230127】","客家新聞Hakka News","2023-01-27","屏東縣即將邁入超高齡社會，為了讓社會福利深入到每一個需要的角落，長期關懷偏鄉孩童及獨老的純青基金會，捐贈的2台樂齡行動服務車，將「行動健身房」以及「維修咖啡館」深入地方社福據點，使長輩能得到更完善的照顧。"
"9FC3T0P2mxc","年初五「著年植福祭」 雲林客家庄遶境祈福【客家新聞20230126】","客家新聞Hakka News","2023-01-26","今天是大年初五開工日，也是迎財神的日子，在雲林詔安客庄，以鍾姓為主的八大社，則舉辦「著年植福祭」活動，輪值的村莊，到西螺廣福宮及福興宮，恭請老大媽及太平媽，到詔安客家庄遶境祈福，祈求新的一年能平安順利。"
"ECffUZ5vOgI","推饒平走讀 薪傳師邱美都志當「文化董事長」【客家新聞20230126】","客家新聞Hakka News","2023-01-26","學客語不僅僅只是在校園內，而是要走入社區中，原本是國小教師的邱美都，2019年辭去教職，把重心全權轉移到，以饒平客語「走讀社區」推廣上，教學風格新穎有趣又接地氣，深受大小朋友喜愛，而對於保留文史滿腔熱血的她，期許有朝一日能夠成為「文化董事長」。"
"BXc_4ZIzr54","三義3D彩繪梯年久失修 公所:先復原不彩繪【客家新聞20230126】","客家新聞Hakka News","2023-01-26","苗栗縣三義鄉知名打卡景點，建中國小前的3D彩繪梯，畫板因年久失修，考量民眾行的安全先行拆除，不過重新彩繪需花費約120萬元以上，經費翻倍，鄉公所決定審慎評估後，恢復階梯原來的樣子，暫停彩繪。"
"tqykDwUBFfA","林松波無毒種植甜檸檬 果肉切片可直接吃」【客家新聞20230126】","客家新聞Hakka News","2023-01-26","原本在梨山種梨的果農林松波，為了照顧家人，回到臺東知本山區，種植臺灣罕見的甜檸檬，自日本引進的甜檸檬，又稱檸檬柑，酸甜多汁，林松波採取無毒種植，因此果肉切片就可以直接吃，而削下來的皮也可泡茶喝，
不會有苦味。"
"zq6GRpenfpg","港電影《緣路山旮旯》受好評 客庄成拍攝場景【客家新聞20230125】","客家新聞Hakka News","2023-01-25","香港愛情電影《緣路山旮旯》，日前在港臺兩地上映 大受好評，電影中講述宅男工程師阿厚，想在情路上修成正果，翻山越嶺、上山下海，其中的拍攝場景，包含目前一步步正在進行復村計畫的香港客庄荔枝窩和梅子林。"
"iQR6M1Or-Rw","南投天穿日三獻禮 文化局辦研習求完美【客家新聞20230125】","客家新聞Hakka News","2023-01-25","今年南投縣內天穿日活動，排定在國姓鄉奉天宮舉行，為了讓更多人來學習，傳統的三獻禮祭祀科儀，文化局客家事務科，特別在水里鄉建安宮開辦研習活動，希望在天穿日當天，可以有最好的成果展現。"
"KHb4J94fkf4","「客庄的風景」特展 乙未保台紀念公園展出【客家新聞20230125】","客家新聞Hakka News","2023-01-25","為了推廣客家藝文，桃園市客家局與位在桃園平鎮的客家醫院聯新國際醫院，在1895乙未保台紀念公園，策辦「客庄的風景」客家藝文特展，醫院總院長張煥禎表示，藉由「客庄的風景」特展，以多元、有趣的展覽型式，讓民眾更了解客家的文化與精神，更希望將藝文風氣，帶入民眾的日常生活中。"
"CjwoA6SlIRI","車埕貯木池夜間打燈 日式建築倒影美如畫【客家新聞20230124】","客家新聞Hakka News","2023-01-24","南投縣水里鄉好山好水，尤其是在車埕火車站旁，經過日月潭國家風景區管理處精心規畫設計，在貯木池周邊打造了夜間燈景，日式建築在水面出現倒影，美麗夜景非常有看頭。"
"G05piBtz27U","賴清德竹北發福袋 反生命園區自救會陳情【客家新聞20230124】","客家新聞Hakka News","2023-01-24","副總統賴清德，年初三下午，到新竹縣竹北市大義里的楊柳堂發送新年福袋。反生命園區自救會得知消息，藉這個機會向副總統發動請願，並遞交3萬多人的連署書，強烈表達反對生命園區興建的訴求，民進黨社運部人員表示，會向新竹縣政府轉達陳情意見。"
"7Zz9T-NGYl4","臺東杉原灣水下逾200物種 推近海潛水觀光【客家新聞20230124】","客家新聞Hakka News","2023-01-24","國內熱門潛水地點，除了離島外，多半集中在墾丁或北海岸。臺東縣政府就委託專業水下攝影團隊，花了兩年時間調查記錄，富山護魚區內外的杉原灣水下生態，發現在離岸500公尺內，水深6到15公尺，海中生物超過2百多種，很適合發展潛水觀光。"
"zHoGK0iWa5E","海洋生態攝影師陳玟樺 記錄鯨豚動人影像【客家新聞20230124】","客家新聞Hakka News","2023-01-24","大翅鯨也就是座頭鯨，是許多賞鯨民眾愛好的對象，海洋生態攝影師陳玟樺從2015年開始，幾乎每年都前往太平洋西南部的東加海域拍攝鯨豚，特別的是，她的影像以黑白為主，記錄生態的同時，也呈現出獨特的藝術性。"
"qrT7ebz4-j0","康復之家推「樂福蛋」 助身障朋友重建自信【客家新聞20230124】","客家新聞Hakka News","2023-01-24","屏東縣內埔鄉一間康復之家，收容數十位身心障礙的工作訓練者，為讓患者在收容期間，不致與社會脫節，並且帶來工作上的收入，設有取得認證的有機農場，餵養黑水虻做為食材，以自然農法人道養雞產蛋，販售美味又健康的「樂福蛋」，鼓勵身障朋友重拾人生信心。"
"5mBRDur0USM","蝴蝶故事館 看見「蝴蝶達人」陳文龍傳奇人生【客家新聞20230123】","客家新聞Hakka News","2023-01-23","臺灣蝴蝶資源豐沛，民國50年左右，許多人捕蝶維生，把蝴蝶製成壓花外銷國外。在高雄六龜，已經去世的「蝴蝶達人」陳文龍，當時把捕蝶技術，傳授給在地人賺取生活費，他的傳奇人生，現在在六龜公所前的蝴蝶故事館，也可以看得到。"
"R0TXtxwFAuI","新北客家園區開園 客家闖關遊戲「鬥鬧熱」【客家新聞20230123】","客家新聞Hakka News","2023-01-23","年初二回娘家，也有許多民眾出外走春。每年新北市客家文化園區初二迎春開園，舉辦客家特色闖關活動，邀請鄰里鄉親一起「鬥鬧熱」。"
"UWk7nIvr1AI","富里稻草藝術季 9米高稻草猩猩地景主題【客家新聞20230123】","客家新聞Hakka News","2023-01-23","日前剛熱鬧開鑼的花蓮富里鄉稻草藝術季中，最吸引人注意的，是一隻高達9公尺，也就是差不多有3層樓這麼高的稻草工藝大猩猩，猩猩就是富里稻草藝術季的主題意象，象徵環保愛生態，前後4屆共累積5座稻草猩猩地景，年假期間帶您一起去欣賞。"
